record_id,transaction_date,location_id,region,subregion,country,state_province,city,plant,business_unit,market,sales_territory,latitude,longitude,product_id,product_line,product_family,product_category,product_subcategory,brand,sku,strategic_product_flag,launch_year,product_active_flag,customer_id,key_customer,customer_name,customer_group,customer_segment,industry,channel,account_manager,global_account_flag,customer_tier,customer_country,customer_region,customer_active_flag,scenario_id,scenario,scenario_type,version,currency_id,currency_code,currency_name,fx_rate_to_usd,fx_rate_date,reporting_currency_flag,revenue_usd,gross_sales_usd,discounts_usd,returns_usd,net_sales_usd,cogs_usd,gross_profit_usd,sgna_usd,rd_usd,ebit_usd,ebitda_usd,net_income_usd,depreciation_amortization,interest_amount,taxes_pct,order_backlog_usd,bookings_usd,pipeline_usd,capex_usd,opex_usd,working_capital_usd,cash_conversion_pct,headcount,productivity_per_head_usd,estimated_market_share_pct,on_time_delivery_pct,customer_quality_ppm,lost_time_incidents,inventory_usd,units_sold,price_per_unit
REC100378,2025-04-12,LOC001,North America,US & Canada,United States,Texas,Austin, Austin Plant  ,Industrial,OEM,South Central,30.27,$-97.74,PROD010,Zeta,EDGE DEVICES,Hardware,Gateways,Auron,AUR-ZE-3487, y ,2024,Active,CUST018,TRUE, Nimbus Data Centers ,Nimbus,Key Accounts,Technology,Direct,S. Müller, y ,Growth,United States,North America,TRUE,SCN003,Forecast,Rolling Forecast,RF_Q1,CUR001,USD,US Dollar,,2025-04-01, y ,17282089.55,17255116.03,189084.61,672942.54,16393088.88,10428667.42,5964421.46,"3,163,980.12",862392.41,1938048.94,2685230.69,1284820.1,747181.75,179727.98,0.2693,16760256.71,20873842.23,27976867.12,378320.0,4148092.75,5395365.39,0.5903,3119,5365.79,0.0548,0.8874,2540,3,4600381.73,3220,5647.13
REC100379,01/25/2024,LOC006,Europe,Northern Europe,United Kingdom,England,Manchester,Manchester Site,Technology,EMEA,UKI,$53.48,-2.24,PROD006,delta,Software,Software,Analytics Suite,Synapse,SYN-DE-7582, y ,2023, y ,CUST004,T,MediCore Systems,MediCore,Enterprise, Healthcare ,Direct,,F,Strategic,Mexico,North America,TRUE,SCN002,Budget,Plan,FY26.1,CUR004,GBP,Pound Sterling,1.25,2024-01-01,,12011498.2,13307780.86,856360.35,370759.13,12080661.38,,"7,606,458.62",2306174.93,836617.09,4463666.61,4757008.57,3643499.99,293341.96,132632.83,0.1587,7980696.53, 13120856.81 ,19156076.94,146464.53,3509526.99,2658605.83,0.5763,2425,5054.02,0.1686,87.85,4063,0,2658410.4,578,24354.09
REC100380,20230624,LOC005,Europe,Southern Europe,spain,Catalonia,Barcelona,Barcelona Plant,Consumer, EMEA  ,Iberia,41.39,2.17,PROD002,Alpha,Sensors,Hardware,Temperature Sensors,Auron,AUR-AL-9554, y ,2021, y ,CUST012,TRUE,GlobalMart,GlobalMart,Key Accounts,Retail,Marketplace,M. Chen,1,Tier 3,Spain,Europe,Y,SCN001,Actual,Actual,v1,CUR002,EUR,Euro,1.12,2023-06-01,,"3,778,774.51","4,195,093.01","$153,170.39",,3845146.23,"2,716,245.65",1128900.58,696830.01,175003.02,257067.55,371116.18,,114048.62,56598.86,0.3204,3885754.2,4155388.95,"$17,045,955.06",96970.05,919191.13,332010.1,47.1%,1765,2140.95,0.2422,0.9377,2198,0,4356273.86,4552,858.32
REC100381,2025-11-06,LOC005,Europe,Southern Europe,Spain,Catalonia,Barcelona,barcelona plant,Consumer,EMEA,Iberia,41.39,2.17,PROD011,Zeta,Edge Devices,Hardware,Routers,Auron,AUR-ZE-4430,F,2022,No,CUST005,0,TransitWorks Ltd,TransitWorks,Mid-Market,Transportation,Distributor,S. Müller, n ,Tier 1,Spain,Europe,Y,SCN001,Actual,Actual,v1,CUR002,EUR,Euro,1.05,2025-11-01,Inactive,2326531.77,2576829.97,,28139.31,2283687.6,1706971.89,576715.72,340525.32,"144,146.43",92043.97,,57041.58,35316.22,23731.25,0.165,1403765.09,2417107.41,"7,664,376.46",83514.46,513332.89,396684.08,0.9602,1619,1437.02,0.0567,0.8762,4464,0,"$1,658,763.75",1763,1578.7
REC100382,20230806,LOC008,Asia Pacific,East Asia,Japan,Tokyo,Tokyo,Tokyo Center,Technology,APAC,JAPAN,35.68,139.65,PROD006,Delta,Software,Software,Analytics Suite,Synapse,SYN-DE-3125,T,2023,T,CUST013,Inactive,FreshWave Beverages,FreshWave,SMB,Food & Beverage,Reseller,M. Chen,No,Strategic,Japan,Asia Pacific,T,SCN001,Actual,Actual,v1,cur006,JPY,Japanese Yen,0.01,2023-08-01,,,5936093.69,459094.74,"202,308.50",5274690.45,2479987.01,2794703.43,521064.63,"401,087.52",1872551.28,"$2,033,585.21",,,96544.97,0.2152,3524372.94,"6,415,979.85",12554497.63,484853.32,970758.49,646474.24,0.3943,813,6681.55,0.122,0.8531,6311,0,1431078.34,275,22741.85
REC100383,2024-02-08,LOC001,North America,US & Canada, United States  ,Texas, Austin ,Austin Plant,Industrial,OEM,South Central,30.27,-97.74,PROD011,Zeta,Edge Devices,Hardware,Routers,Auron,AUR-ZE-9854,F,2022,Inactive,CUST010, n ,Vertex Mining PLC,Vertex Resources,Mid-Market,Mining,Distributor,,F,Tier 1,United States,North America,1,SCN001,Actual,Actual,v1,CUR001,USD,US Dollar,1.02,2024-02-01,1,943679.66,1071968.95,114437.45,"5,646.94",951884.56, 619418.15 ,332466.41,167112.73,60986.15,104367.54,"$142,581.70","60,576.28",38214.16,13987.7,0.3298,1013748.32,1121068.21,,39556.82,242440.74,350923.7,0.4633,372,2536.77,0.3297,0.9658,6184,4,323120.08,227,$10.19
REC100384,2023-09-16,LOC003,North America,Mexico,Mexico,Nuevo León,monterrey,Monterrey Hub,Industrial,LATAM,Mexico North,25.69,-100.32,PROD001,Alpha,Sensors,Hardware,Pressure Sensors,Auron,AUR-AL-3952,T,2019,Yes,CUST017,FALSE,RapidLogix,Rapidlogix,SMB,Logistics,Distributor,Priya Nair, n ,Growth,China,Asia Pacific,Active,SCN004,Forecast,Rolling Forecast,RF_Q2,CUR003,MXN,Mexican Peso,0.06,01-Sep-2023,F,10979546.74,11306837.11,552762.2,229978.91,10524095.99,7669569.71,2854526.29,2034022.16,123520.78,696983.35,1092942.09,"345,386.94",395958.74,140536.93,0.3793,13711567.69,8717482.84,15518229.53, 519181.92 ,2211382.26,"2,506,073.51",62.95,2046,5100.61,28.81,0.9068,3911,0, 14495210.63 ,3869,3150.09
REC100206,2023-06-29,LOC008,Asia Pacific,East Asia,Japan,Tokyo,Tokyo,Tokyo Center,Technology,APAC,Japan,35.68,139.65,PROD001,Alpha,Sensors,Hardware,Pressure Sensors,Auron,AUR-AL-4032,Active,2019,Yes,CUST008,FALSE,Pacific Foods Co,Pacific Foods,SMB,Consumer Goods, Reseller, M. Chen  ,N,Tier 1,Japan,Asia Pacific,TRUE,SCN004, FORECAST ,Rolling Forecast,RF_Q2,CUR006,JPY,Japanese Yen,0.01,06/01/2023, n ,3360375.41,"3,378,634.68",49880.23,65624.35,3263130.1,,1000140.25, 232724.14 ,167843.85,599572.27,749382.26,367256.74,149809.99,22581.25,0.3635,1505528.92,3493654.77,"14,892,744.27",287116.15,477720.49,1187072.42,0.3501,165,19546.29,0.2478, 114.03% ,90,3,1132065.07,1068,3198.61
REC100386,2023-03-11,LOC004,Europe,Western Europe,Germany,Bavaria,Munich,Munich Works,Automotive,EMEA,DACH,48.14,11.58,PROD009,Epsilon,SERVICES,Services,Maintenance, ConsultPro,CON-EP-9620,FALSE,2015,1,CUST019,,BrightHome Retail,BrightHome,SMB,Retail,Marketplace,J. Smith,F,Tier 3,Germany,Europe,Yes,SCN001,Actual,Actual, v1  ,CUR002,EUR,Euro,1.05,2023-03-01,,10340264.7,,545446.76,27874.04,10228236.0, 6398976.63 ,3829259.36,1254412.84,271901.41,2302945.11,2524032.1,"1,658,339.86",221086.99,55541.13,0.2621,"8,138,155.08",9757835.81,,131496.66,,,0.7268,2872,3600.37,21.7%,0.9742,3990,,5684985.28,203,52436.19
REC100387,12/13/2024,LOC001,North America,US & Canada,UNITED STATES,Texas,Austin,Austin Plant,Industrial,OEM,South Central,30.27,-97.74,PROD009,,Services,Services,Maintenance,ConsultPro,CON-EP-3788,F,2015,T,CUST007,Yes,Skyline Telecom,Skyline Group,,Telecom,Direct,M. Chen,N,Tier 3,Poland,Europe,FALSE,SCN003,Forecast,Rolling Forecast,RF_Q1,CUR001,USD,US Dollar,0.96,2024-12-01,,18017971.71,18671934.89,1526088.11,"$170,053.99",16975792.79,9895059.32,7080733.47,3194555.38,"391,653.88","$3,494,524.22",4103200.02,"$2,522,320.50",608675.8,164087.25,24.26,29555546.65,14773682.73,22802722.8,1600024.12,3920465.96,"6,218,415.27",48.3%,2844,"6,019.21",0.1952,78.7%,1184,0,7404546.11,236,74539.03
REC100388,2023-09-05,LOC011,Middle East & Africa,Middle East,United Arab Emirates,Dubai,Dubai,Dubai Distribution,Industrial,MEA,GCC,25.2,55.27,PROD004,Gamma,Drives,Hardware,Servo Drives,Voltis,VOL-GA-9350,T,2022,Active,CUST018,,Nimbus Data Centers,Nimbus,Key Accounts,Technology,Direct,D. JOHNSON,Yes, Tier 1  ,United Kingdom,Europe,Y,SCN003,Forecast,Rolling Forecast,RF_Q1,CUR009,AED,UAE DIRHAM,0.28,2023-09-01,F,303667.45,310671.34,16918.1,6806.94,286946.3,207751.06,79195.24,,3299.44,"$20,876.64",,14674.66,10491.29,3304.81,0.1649,"671,111.58",336634.93,1258804.47,20481.65,61960.05,26253.11,0.9158,394, 715.50 ,0.1421,97.8%,3418,0,293065.93,983,297.31
 REC100389 ,2025-09-14,LOC010,Latin America,Brazil,Brazil,São Paulo,Campinas,CAMPINAS PLANT,Consumer,LATAM,Brazil Southeast,-22.91,-47.06,PROD007,Delta, Software ,Software,Monitoring Platform,Synapse,SYN-DE-1858,TRUE,2020,TRUE,CUST011,Yes,Apex Robotics,Apex Group,Key Accounts,Technology,,A. Brown, y ,Tier 2,Brazil,Latin America,Yes,SCN001,Actual,Actual,v1,CUR008,BRL,Brazilian Real,0.21,2025-09-01,N,3184387.16,"3,581,847.97","$267,004.12",109105.54,3205738.31,"1,427,848.11",1777890.19,427441.44,93015.85,"$1,257,432.90",1291801.82,799228.23,34368.92,36709.79,0.3453,1188197.75,2726748.34,7701193.92,,588033.98,1260685.58,1.0845,1127,,0.0166,0.9948,4598,0,2463247.69,959,3730.45
REC100390,2025-10-08,LOC009,Asia Pacific,South Asia,India,Karnataka,Bengaluru,Bengaluru Hub,Services,APAC,India, 12.97 ,77.59,PROD003,Beta,Controllers,Hardware, Programmable Controllers,Nexa,NEX-BE-7039,F,2017,,CUST005, n ,TransitWorks Ltd,TransitWorks,Mid-Market,Transportation,Distributor,A. Brown,No,Growth,United States,North America,Yes,SCN002,Budget,Plan,FY26.1,CUR007,INR,Indian Rupee,0.01,2025-10-01, n ,"$444,216.88",511018.05, 52798.57 ,,451074.15,288310.44,162763.71,"$44,640.14",12050.97,106072.6,128243.6,82346.86,22170.99,6104.74,0.1763,325806.5,541786.88,"1,354,589.07",39777.99,"$57,549.29",129948.01,0.3638,1138,,0.2709,0.828,2281,1,"179,777.46",1956,254.23
REC100391,20-Jul-2024,LOC008,Asia Pacific,East Asia,Japan,Tokyo,Tokyo,Tokyo Center,technology,APAC,JAPAN,35.68,139.65,PROD012,Theta,Power,Hardware,Power Supplies,Voltis,VOL-TH-2874,0,2014, y ,CUST004,1,MediCore Systems,MediCore,Enterprise,Healthcare,Direct,M. Chen,Inactive,TIER 2,Germany,Europe,1,SCN001,Actual,Actual,v1,CUR006,JPY,Japanese Yen,0.01,2024-07-01,FALSE,22506161.52,26642810.69,"2,893,896.55",796508.53,22952405.62,14463696.22,8488709.4,3391639.38,388742.14,4708327.87,5828370.09,3050527.06,1120042.22,51294.99,0.345,48954868.37, 23693892.02 ,71893223.19,571632.64,3855296.25,8284358.32,0.384,3109,7239.04,0.1272,0.8337,2162,0,25472183.42,4855,5522.15
REC100392,2023-02-19,LOC004,Europe,Western Europe,Germany,Bavaria,Munich,Munich Works,Automotive,EMEA,DACH,48.14,11.58,PROD011,Zeta,Edge Devices,Hardware,Routers,Auron,AUR-ZE-2462,Inactive,2022,N,CUST020,N,Andes Agro,Andes Agro,Mid-Market,Agriculture,Reseller,Priya Nair,F,Tier 1, Deutschland ,Europe,Yes,SCN001,Actual,Actual,v1,CUR002,eur,Euro,1.11,2023-02-01,F,"7,719,185.38",8156313.62,471192.33,185886.87,7499234.42,"5,388,714.07",2110520.35,1064106.41,95188.45,951225.5,1169386.91,"709,916.08",218161.41,144073.64,0.1205,3565281.57,7893994.9,13635617.72,209600.75,,2297149.51,0.5243,781,9883.72,0.3738,0.7926,84,0,4034205.85,1552,5085.36
REC100393,2025-06-27,LOC011,middle east & africa,Middle East,United Arab Emirates,Dubai,Dubai,Dubai Distribution,Industrial,MEA,GCC,25.2,55.27,PROD007,Delta,Software,software,Monitoring Platform,Synapse,,Yes,2020,,CUST008,F,Pacific Foods Co,Pacific Foods,SMB,Consumer Goods,Reseller,J. Smith,No,Tier 3,United Arab Emirates,Middle East & Africa,Active,SCN002,Budget,Plan, FY26.1,CUR009,AED,UAE Dirham,$0.26,2025-06-01,N,44659908.24,46987417.18,2688640.55,1969644.11, 42329132.52 ,20081737.45,"22,247,395.06",8041776.25,2673382.37,11532236.44,12458627.28,6973267.79,926390.83,444245.53,0.3711,107442221.41,53956454.9,"$159,504,275.79",3560880.11,"$11,928,848.90",10842160.81,0.8632,674,61844.35,0.2002, 88.71% ,2402,,14394725.07,820,53757.94
REC100394,2025-11-16,LOC001,North America,US & Canada,united states,Texas,Austin,Austin Plant,Industrial,OEM,South Central,30.27,-97.74,PROD009,Epsilon,Services,Services,Maintenance,ConsultPro,Con-Ep-1062,FALSE,2015,,CUST006,T,Orion Automotive GmbH,Orion Mobility,Key Accounts, Automotive ,OEM,J. Smith,T,Tier 3,United States,North America, y ,SCN001,Actual,Actual,v1,CUR001,USD,US Dollar,1.0,2025-11-01,TRUE,35643696.65,36368919.01,630504.18,105279.52,35633135.31,24469381.69,11163753.62,,,6430506.11,7150967.5,4713598.18,720461.39,,0.1913,89334790.0,43196275.92, 67851840.26 ,2266062.09,4804688.5,11573724.68,63.7%,620,57489.83,0.2396,88.7%,4800,0,"$45,227,878.91",388,"88,685.00"
REC100395,12/22/2023,LOC003,North America,Mexico,Mexico,Nuevo León,Monterrey,Monterrey Hub,Industrial,LATAM,Mexico North,25.69, -100.32 ,PROD010,Zeta,Edge Devices,Hardware,Gateways,Auron,AUR-ZE-9784,T,2024,Active,CUST010,FALSE,Vertex Mining PLC,Vertex Resources,mid-market,,Distributor,R. Patel,,Tier 2,United States,North America,,SCN001,Actual,Actual,v1,CUR003,MXN,Mexican Peso,0.06,2023-12-01,,,662558.15,"14,069.17",4803.72,643685.25,447725.06,,58331.93,35298.26,"102,330.01",116198.46,64268.76,13868.45,"1,518.86",36.25,325593.64,"749,128.41",1384303.16,31930.84,94721.95,240811.96,0.9634,1236,523.35,0.1908,0.9338,6302,0,377113.07,1796,347.27
REC100396,2024-04-20,LOC011,Middle East & Africa,middle east, United Arab Emirates ,Dubai,Dubai,Dubai Distribution,Industrial,MEA,GCC,25.20,55.27,PROD011,Zeta,Edge Devices,Hardware,Routers,Auron,AUR-ZE-3005,N,2022,0,CUST001,,Acme Industrial LLC,Acme Group,Enterprise,Manufacturing,Direct,Priya Nair,Inactive,Strategic,Spain,Europe,TRUE,SCN001,Actual,Actual,v1,CUR009,AED,UAE Dirham,0.26,2024-04-01,F,6238337.7,6560946.92,127261.98,301982.99,6131701.95,3585346.1,2546355.85,847200.81, 303654.59 ,1395500.44,1600577.01,920091.21,205076.57,113739.76,0.2822,6009508.87,,,603293.67,1199734.0,777484.78,0.7557,399,15634.93, 16.74% ,0.8848,4589,0,2651529.19,1248,
REC100397,17-Feb-2026,LOC008,Asia Pacific,East Asia, Japón ,Tokyo,tokyo,Tokyo Center,Technology,APAC,Japan,35.68,139.65,PROD003,Beta,Controllers,Hardware,Programmable Controllers,Nexa,NEX-BE-2882,,2017, y ,CUST007, y ,Skyline Telecom,Skyline Group,enterprise,Telecom,direct,J. Smith,N,Tier 2,JP, Asia Pacific ,,SCN004,Forecast,Rolling Forecast,RF_Q2,CUR006,JPY,Japanese Yen,0.01,2026-02-01,,2164692.99,"2,359,685.51",180801.8,59682.55,2119201.16,1465276.97,653924.19,134126.58,21730.09,498067.51,586006.15,"305,076.09","$87,938.64",34057.34,0.3425,2416012.51,2845389.06,3881883.66,"75,680.47",204993.82,631155.6,0.3974,873,2390.84,0.2037,0.9855,4149,1,"1,004,322.08",1018,2282.89
REC100398,2025-07-06,LOC005,Europe,Southern Europe,Spain,Catalonia,Barcelona,Barcelona Plant,consumer,EMEA,Iberia,41.39,$2.17,PROD009,Epsilon,Services,Services,Maintenance,ConsultPro,CON-EP-4384,,2015,Yes,CUST005,Inactive,TransitWorks Ltd, TransitWorks  ,Mid-Market,Transportation,Distributor,Priya Nair,,Strategic,United States,North America, y ,SCN001,Actual,Actual,v1,CUR002,EUR,Euro,1.07,2025-07-01,0,2055029.68,2193725.8,120852.88,2313.39,2070559.53,1455208.71,"615,350.81",355960.03,17743.45,241647.33,306523.45,135032.84,64876.11,28837.47,0.3655,5582015.76,,11013904.97,165218.74,"384,595.23",813377.37,0.7356,1857,1106.64,0.3572,0.9519,437,0,675854.24,91,23817.01
REC100399,2025/07/24,LOC001,North America,US & Canada,United States,Texas,Austin,Austin Plant,Industrial,OEM,South Central,30.27,,PROD010,Zeta,Edge Devices,Hardware,GATEWAYS,Auron,AUR-ZE-5890,1,2024,Active, CUST015 ,Yes,Helios Aerospace,Helios,Enterprise,Aerospace,OEM,Priya Nair,0,strategic,Brazil,Latin America,N,SCN004,Forecast,Rolling Forecast,RF_Q2,CUR001,USD,US Dollar,1.02,20250701,TRUE,"$4,148,420.59",4640055.38,307720.86,144734.46,"4,187,600.06",2536294.43,1651305.63,282455.49,221563.49,"1,147,286.65",1356053.89,905278.76,208767.25,24881.61,0.1934,"$2,395,506.88",3669743.89,7017218.7,391081.91,622856.89,"473,818.52",0.8473,238,17479.67,0.2833,0.9513,2015,0,4859287.67,1443,3413.96
REC100400,2025-09-12,LOC007,Asia Pacific,East Asia,China,Guangdong,Shenzhen,Shenzhen Campus,Electronics, APAC ,Greater China,22.54,,PROD008,Epsilon,Services,Services,Implementation,,CON-EP-7086,,2016,,CUST001,TRUE,Acme Industrial LLC,Acme Group,Enterprise,Manufacturing,Direct,A. Brown,0,Tier 2,China,Asia Pacific,Active,SCN001,Actual,Actual,v1,CUR005,CNY,Chinese Yuan,0.14,2025-09-01,N,1512112.75, 1699817.66 ,167721.51,7991.94,1524104.21,1089460.52,434643.69,176345.54,"32,550.49",225747.67,284460.04,149254.95,58712.37,27131.27,0.2485,"1,013,923.88",1922007.54,"7,290,669.00",115204.17,"231,691.88",261460.22,0.657,2739,552.07,0.2638,0.9525,1929,0,"$1,308,112.95",99,"18,252.46"
REC100401,2024-11-20,LOC010,Latin America,Brazil,Brazil,São Paulo,Campinas,Campinas Plant,Consumer, LATAM  ,Brazil Southeast,-22.91,-47.06,PROD009,Epsilon,,Services,Maintenance,ConsultPro,CON-EP-7333,0,2015,1,CUST005,F,TransitWorks Ltd,TransitWorks,Mid-Market,Transportation,Distributor,Priya Nair,Inactive,TIER 2,BRAZIL,Latin America,Yes,SCN003,Forecast,Rolling Forecast,RF_Q1,CUR008,BRL,Brazilian Real,0.2,2024-11-01,,23923613.76,24172917.47,719487.2,80338.65,23373091.63,13850938.48,9522153.14,,"638,900.52",5645711.81,6176983.37,3675742.21,531271.56,78534.53,0.3397,10600358.28,21878195.69,"83,161,041.48",976777.0,4099891.87,2613259.61,73.64,3163,"7,508.58",0.0691,0.8693,5051,1,13938173.55,260,87118.37
REC100402,2024-03-29,LOC010,Latin America,Brazil,Brazil,São Paulo,Campinas,Campinas Plant,Consumer,LATAM,Brazil Southeast,-22.91,-47.06, PROD005 ,Gamma,Drives,Hardware,Variable Frequency Drives,Voltis,VOL-GA-8057, n ,2018,Yes,CUST018,T,Nimbus Data Centers,Nimbus,Key Accounts,Technology,Direct,R. Patel,TRUE,Tier 2,brazil,Latin America,F,SCN001,Actual,Actual,v1,CUR008,BRL,Brazilian Real,0.2,01-Mar-2024,Inactive,676589.19,711189.2,"30,762.74",, 667328.41 ,448935.65,218392.76, 113473.82 ,3686.18,101232.76,131435.77,78810.0,30203.0,1623.71,0.2088,534224.98,"689,440.06",1139103.06,43736.93,118161.24,173101.35,0.6026,71,9529.43,0.3062,79.49,4106,0,538018.59,1093,678.25
REC100403,2024-05-11,LOC009,Asia Pacific,South Asia,India,Karnataka,Bengaluru, Bengaluru Hub  ,Services,APAC,India,12.97,77.59,PROD002,Alpha,Sensors,Hardware,Temperature Sensors,Auron,AUR-AL-5100,T,2021,Active,CUST016,,TerraPharm,TerraPharm,Enterprise,Pharma,Direct,R. Patel,No,Tier 3,Mexico, North America , y ,SCN001, Actual  ,Actual, v1  ,CUR007,INR,Indian Rupee,0.01,2024-05-01,0,10666474.91,12086732.97,1174850.91,159195.61,10752686.45,7818639.79,2934046.66,2142626.76,787418.91,4000.99,174211.24,"$-124,458.87",,128459.86,15.91,18635939.96,13047722.27,28890476.14,641771.02,3108883.91,"3,403,430.35",107.1%,1460,7305.8,0.2215,1.2822,4892,0,8552081.93,3981,2844.88
REC100404,2025-07-25,LOC007,Asia Pacific,East Asia,China,Guangdong,Shenzhen,shenzhen campus,Electronics,APAC,Greater China,22.54,114.06,PROD011,Zeta,Edge Devices,Hardware,Routers,Auron, AUR-ZE-9558  ,0,2022,0,CUST017,N,RapidLogix,RapidLogix,SMB,Logistics,Distributor,D. Johnson,0,Strategic, India  ,Asia Pacific,T,SCN004,Forecast,Rolling Forecast,RF_Q2,CUR005,CNY,Chinese Yuan,0.14,2025-07-01,,895181.34,916274.33,45803.27,34913.27,835557.79,491413.03,344144.76,73153.95,43033.79,227957.02,241763.99,135786.76,13806.97,10227.69,0.3764,1721827.77,999898.85,4160543.06,58832.04,131907.33,78441.85,56.0%,1059,795.93,0.1601,85.7%,1428,0,260334.87,397,2375.64
REC100405,2024-08-29,LOC007,Asia Pacific,East Asia,China,Guangdong,Shenzhen,Shenzhen Campus,electronics,APAC,Greater China,22.54,114.06,PROD003,Beta,controllers,Hardware,Programmable Controllers,Nexa, NEX-BE-3839  ,No,2017,1,CUST014,N,MetroBuild Corp,,Mid-Market,Construction,Direct,J. Smith,Inactive,Tier 2,Japan,Asia Pacific,Yes,SCN001,Actual,Actual,v1,CUR005,CNY,Chinese Yuan,0.14,2024-08-01,Inactive,"$5,201,340.85",5851224.21,564042.9,120842.22,5166339.09,3677274.8,1489064.29,396905.5,60091.59,1032067.2,1107346.09,763891.8,75278.89,77099.92,1.1767,4079173.25,4930860.04,14339061.72,457292.74,481533.12,"$498,483.33",0.5945,1254,,0.1095,81.6%,2438,2,,2552,2126.84
REC100406,2024-11-17,LOC011,middle east & africa,Middle East,United Arab Emirates,Dubai,Dubai,Dubai Distribution,Industrial,MEA,Gcc,25.2,55.27,prod012,Theta,Power,Hardware,Power Supplies,Voltis,VOL-TH-7112,No,2014, y ,CUST008,N,Pacific Foods Co,Pacific Foods,SMB,Consumer Goods,Reseller,D. Johnson,N, Tier 3  ,United Arab Emirates,Middle East & Africa,1,SCN001,Actual,Actual,v1, CUR009 ,AED,uae dirham,0.27,2024-11-01,N,"11,908,689.68","$12,448,068.74",301592.65,288202.07,11858274.02,6306292.21,5551981.81,2268067.22,245883.57,3038031.02,"$3,501,476.82",2027100.2,463445.81,169263.98,29.34,27910943.46,13805944.37,38985391.06,284324.86,2792039.52,2890183.5,0.4659,1619,7355.58,0.1326,0.7902,5143,0,10015467.59,2762,"4,878.86"
REC100407,2024-04-01,LOC006,Europe,Northern Europe,United Kingdom,England,Manchester,Manchester Site,Technology,EMEA,UKI,53.48,-2.24,PROD011,Zeta,Edge Devices,Hardware,Routers,Auron,AUR-ZE-4430,No,2022, n ,CUST018,Active,Nimbus Data Centers,Nimbus,Key Accounts,Technology,Direct,R. Patel, y ,Tier 3,Poland,Europe,Yes,SCN001,Actual,Actual,v1,CUR004,GBP,Pound Sterling,1.3,01-Apr-2024,No,28348523.4,29184280.01, 673576.22 ,"260,533.89",,18705754.12, 9544415.78 ,2873892.0,942326.99,5728196.78,7042617.67,,,489171.13,0.1372,55894920.41, 29094170.10 ,78041311.86,1355059.53,4298405.07,3418162.1,0.505,3144,9016.71,0.0492,0.8846,706,0,35203882.93,4667, 5819.84 
REC100408,2023-11-03,LOC004,Europe,Western Europe,Germany, Bavaria  ,Munich,Munich Works,Automotive,EMEA,DACH,48.14,11.58,PROD011,Zeta,Edge Devices,Hardware,Routers,Auron,AUR-ZE-5626,0,2022,,CUST011,Y,APEX ROBOTICS,Apex Group,Key Accounts, Technology ,Direct,priya nair,Yes,Tier 1,Germany,Europe,,scn004,Forecast,Rolling Forecast,RF_Q2,CUR002,EUR,Euro,1.05,2023-11-01,,6136037.7,6535689.61,539587.62,162653.12,,3794138.82,,"808,311.09",286652.89,944346.07,1093218.76,586748.85,148872.69,75768.91,0.3245,15844500.48,,25597612.28,314072.23,1189524.09,"$1,604,407.18",1.0721,1032,5585.89,0.1183,0.8313,6050,0,6188931.0,1427,4442.48
REC100409,2024-07-08,LOC010,Latin America,Brazil,Brazil,São Paulo,Campinas,Campinas Plant,Consumer,LATAM,Brazil Southeast,(22.91),-47.06,PROD001,Alpha,Sensors,Hardware,Pressure Sensors,Auron,AUR-AL-9682,Y,2019,TRUE,CUST011,1,Apex Robotics,Apex Group,Key Accounts,Technology,Direct,S. Müller,Active,Tier 3,Japan,Asia Pacific,1,SCN002,Budget,Plan,FY26.1,CUR008,BRL,Brazilian Real,0.2,2024-07-01,0,1091035.14,1120518.61,98775.26,6311.25,1015432.1,489483.49,525948.61,148419.52,45763.17,331765.92,360769.67,248725.21,29003.75,13808.52,0.8194,1259371.36,1309838.26,"3,951,091.73",37505.25,197084.27,236883.56,0.7939,1570,634.17,0.3144,0.8622,4838,0,946411.23,599,1795.3
REC100410,08/30/2023, LOC011 ,Middle East & Africa,Middle East,United Arab Emirates,Dubai,Dubai,Dubai Distribution,Industrial,MEA,,25.2,55.27,PROD008,Epsilon,Services,Services,Implementation,ConsultPro,CON-EP-2270,No,2016,T,CUST004,Y,MediCore Systems,MediCore,Enterprise,Healthcare,Direct,L. García,FALSE,Tier 2,Brazil,Latin America, y ,SCN003,Forecast,Rolling Forecast,RF_Q1,CUR009,AED,UAE Dirham,0.27,2023-08-01,0,,"35,297,159.71",1753166.27,244731.14,33299262.3,18210326.15, 15088936.15 ,"$5,475,832.23",190843.78,9422260.14,9961253.4,6772373.05,538993.26,458687.48,24.45,44156201.62,,56241713.08,1136917.47,6627439.51,,0.773,814, 41054.05 ,33.33,0.9742,615,0,"$20,837,849.75",358,99604.9
REC100411,2025-07-05,LOC002,North America,us & canada,United States,California,San Jose,Silicon Plant,Technology,Enterprise,West,37.34,-121.89,PROD010,Zeta,Edge Devices,Hardware, Gateways,Auron,AUR-ZE-8637,TRUE,2024, y ,cust008, n ,Pacific Foods Co, Pacific Foods ,SMB,Consumer Goods,Reseller,L. García,Inactive,Growth,Mexico,North America,,SCN001,Actual,Actual,v1,CUR001,USD,US Dollar,1.04,2025-07-01,TRUE,"9,984,504.69",10599004.33,233429.04,526628.82,9838946.48,5387404.11,"$4,451,542.36",623551.54,,3487223.51,3933800.85,2810109.04,446577.34,179409.02,0.1505,"$16,888,768.25",10083585.34,"29,499,016.08",133752.88,1025236.39,3965964.81,1.0543,2973,3358.39,0.1041,0.8397,3897,0,10081995.57,3747,2874.75
